cbsa_code,cbsa_name,MedianHouseholdIncome_B19013,TotalPopulation_B01003,MedianAge_B01002,TotalPovertyUniverse_B17001,BelowPoverty_B17001,IndustryTotalEmployed_C24050,IndustryAgForestryMining_C24050,IndustryConstruction_C24050,IndustryManufacturing_C24050,IndustryWholesaleTrade_C24050,IndustryRetailTrade_C24050,IndustryTransportUtilities_C24050,IndustryInformation_C24050,IndustryFinanceRealEstate_C24050,IndustryProfSciMgmtAdminWaste_C24050,IndustryEducationHealthCare_C24050,IndustryArtsRecAccommodationFood_C24050,IndustryOtherServices_C24050,IndustryPublicAdmin_C24050,TotalEmployed_C24010,ManagementBusiness_C24010,ScienceEngineering_C24010,ServiceOccupations_C24010,SalesOffice_C24010,Construction_C24010,ProductionTransportation_C24010,TotalPopulation25Plus_B15003,BachelorsDegree_B15003,MastersDegree_B15003,ProfessionalDegree_B15003,DoctorateDegree_B15003,TotalRace_B02001,WhiteAlone_B02001,BlackAlone_B02001,AmericanIndianAlaskaNative_B02001,AsianAlone_B02001,NativeHawaiianPacificIslander_B02001,SomeOtherRace_B02001,TwoOrMoreRaces_B02001,MedianGrossRent_B25064,MedianHomeValue_B25077,LaborForce_B23025,Unemployed_B23025,city,cbsa_type,state,TotalPopulation_B01003_prior,IndustryTotalEmployed_C24050_prior,MedianGrossRent_B25064_prior,MedianHomeValue_B25077_prior,population_growth,job_growth,median_rent_growth,median_home_value_growth,industry_ag_forestry_mining_share,industry_construction_share,industry_manufacturing_share,industry_wholesale_share,industry_retail_share,industry_transport_utilities_share,industry_information_share,industry_finance_real_estate_share,industry_prof_sci_mgmt_admin_share,industry_education_health_share,industry_arts_rec_accommodation_food_share,industry_other_services_share,industry_public_admin_share,white_collar_share,blue_collar_share,service_job_share,sales_share,bachelors_or_higher_share,age_22_34_total,age_65_plus_total,age_22_34_share,age_65_plus_share,unemployment_rate,poverty_rate,diversity_index,land_area_m2,water_area_m2,land_area_sqmi,water_area_sqmi,centroid_lat,centroid_lon,population_density_per_sq_mile
28900,"Klamath Falls, OR Micro Area",59353,69812,41.3,68818,12598,26480,1222,1404,2696,561,3836,1424,248,1185,1804,7087,2112,1198,1703,26480,4485,2302,439,766,385,168,49358,6623,2893,584,518,69812,55581,493,2108,567,202,2837,8024,973,255700,28756,2276,Klamath Falls,Micro,OR,67606.0,26586.0,781.0,188700.0,0.03263023991953377,-0.003987060859098774,0.24583866837387963,0.35506094329623744,4.614803625377643,5.302114803625377,10.181268882175226,2.118580060422961,14.486404833836858,5.377643504531722,0.9365558912386708,4.4750755287009065,6.812688821752266,26.76359516616314,7.975830815709969,4.52416918429003,6.431268882175227,25.630664652567976,2.0883685800604233,1.6578549848942599,2.892749244712991,21.512216864540704,5482,17589,7.852518191714891,25.19480891537271,7.914869940186396,18.306257083902466,0.35024319467107545,15410161273,485165201,5949.897,187.323,42.683761,-121.646168,11.733312358180319
28940,"Knoxville, TN Metro Area",69734,919553,40.5,898923,113223,437256,2771,35172,46129,10172,53237,25255,6625,27169,53655,100265,39232,20992,16582,437256,82778,37696,10859,21100,8697,8776,641713,124553,54987,13076,11835,919553,789144,49493,1475,14133,640,13153,51515,1080,255300,454931,17675,Knoxville,Metro,TN,861872.0,404466.0,864.0,180700.0,0.06692525108136707,0.08106985506816394,0.25,0.41283895960154954,0.6337248659823993,8.043800428124486,10.549655121942294,2.326325996670143,12.175247452293393,5.775792670655177,1.5151307243354009,6.213522513127321,12.270843624787311,22.930502954790786,8.97231827579267,4.800848930603582,3.792286440895036,27.552280586201217,3.996057229632069,2.4834421940465083,4.825548420147465,31.86019295230111,87333,193564,9.497331855803852,21.04979267100428,3.8852045694841637,12.595405835649995,0.25704412661806575,9067368198,385714768,3500.931,148.925,36.044462,-84.136114,262.6595611281685
29020,"Kokomo, IN Metro Area",62496,83610,41.0,82161,10292,37222,384,1865,9245,384,4252,1820,337,1202,2351,8350,3298,2495,1239,37222,5034,2090,416,1319,493,692,57874,7730,2973,558,302,83610,71318,6566,73,1223,6,519,3905,915,151500,39481,2259,Kokomo,Metro,IN,82486.0,37368.0,743.0,113900.0,0.013626554809300973,-0.003907086277028474,0.23149394347240915,0.3301141352063213,1.0316479501370157,5.010477674493579,24.83746171618935,1.0316479501370157,11.423351781204664,4.889581430336898,0.9053785395733707,3.2292730105851373,6.316157111385739,22.432969749073127,8.860351405083016,6.70302509268712,3.328676589113965,19.139218741604427,3.183601096125947,1.1176186126484338,3.54360324539251,19.97961087880568,7324,17670,8.759717737112785,21.13383566559024,5.721739570932853,12.526624554228894,0.26381636361610283,759058622,2194576,293.074,0.847,40.483537,-86.114118,285.2863099421989
29060,"Laconia, NH Micro Area",87983,64300,48.3,63298,5546,33007,155,2819,3491,722,3966,1157,540,2319,3148,8026,3285,1705,1674,33007,5685,2729,758,1614,573,983,48814,9486,5284,680,451,64300,60290,405,33,769,13,834,1956,1184,340000,33861,854,Laconia,Micro,NH,61174.0,31475.0,1039.0,232000.0,0.05110014058260045,0.048673550436854646,0.1395572666025024,0.46551724137931033,0.46959735813615294,8.54061259732784,10.576544369376192,2.187414790801951,12.01563304753537,3.505317053958251,1.6360166025388554,7.025782409791863,9.537370860726513,24.316054170327504,9.95243433211137,5.165570939497682,5.071651467870452,25.49156239585543,4.714151543611961,2.2964825643045415,4.889871845366135,32.57467120088499,4491,17503,6.984447900466563,27.220839813374802,2.5220755441363223,8.761730228443236,0.11956196870714408,1040780145,176540721,401.847,68.163,43.519109,-71.425366,160.01114852170105
29100,"La Crosse-Onalaska, WI-MN Metro Area",71009,169945,38.8,164847,20027,87476,1784,5475,10690,2884,12543,3936,1253,4739,5816,24967,6700,3451,3238,87476,14243,6541,1991,3527,1935,1204,112469,23432,9769,2329,1632,169945,153870,1977,428,5729,30,1383,6528,998,235300,90081,2605,La Crosse-Onalaska,Metro,WI-MN,136838.0,71982.0,847.0,183200.0,0.24194302752159488,0.2152482565085716,0.1782762691853601,0.2843886462882096,2.039416525675614,6.258859572911427,12.220494764278202,3.296904293749143,14.338790068132973,4.499519868306735,1.432392884905574,5.417485939000412,6.648680781014221,28.541542823174353,7.659243678266038,3.9450820796561343,3.701586720929169,23.7596597924002,3.5884128218025517,2.276052860213087,4.031963052723032,33.041993793845414,19023,35185,11.193621465768338,20.70375709788461,2.891841786836292,12.148841046546192,0.17741182222854346,4650281291,180750122,1795.484,69.788,43.698264,-91.11014,94.65135863087613
29180,"Lafayette, LA Metro Area",60910,410883,37.2,404649,74988,187193,13592,14759,11017,5177,22574,8479,2576,10176,18652,47610,15674,9687,7220,187193,33384,16071,4237,7370,2498,3893,276700,52645,14619,4852,2543,410883,279361,93277,809,6309,441,4562,26124,954,206900,197879,10686,Lafayette,Metro,LA,490220.0,219530.0,823.0,162600.0,-0.16183958222838726,-0.14730105224798434,0.1591737545565006,0.27244772447724475,7.260955270763329,7.884376018334019,5.88536964523246,2.7655948673294404,12.059211615818969,4.529549716068443,1.376119833540784,5.4361007088940285,9.964047800932727,25.433643352048417,8.373176347406153,5.174872992045643,3.856981831585583,26.41925713034141,3.4141233913661297,2.263439338009434,3.937113033072818,26.981929887965308,35264,73948,8.5824918529119,17.997337441558788,5.400269861885294,18.531616289673273,0.4817877815008502,7338977497,1144550423,2833.595,441.913,30.012961,-92.136552,145.0041378531512
29200,"Lafayette-West Lafayette, IN Metro Area",59895,225019,30.8,208179,36297,111261,1852,5769,21131,1576,10013,3899,1189,3874,8693,36096,10242,4370,2557,111261,24194,8681,2353,6616,2368,2666,131070,26641,12819,2297,4577,225019,177594,11511,279,14722,15,6493,14405,1071,204300,114705,3444,Lafayette-West Lafayette,Metro,IN,230353.0,112833.0,868.0,152500.0,-0.023155765281980264,-0.013932094334104384,0.23387096774193547,0.33967213114754097,1.6645545159579727,5.185105292959797,18.99227941506907,1.4164891561283828,8.999559594107549,3.504372601360764,1.0686583798455882,3.4819029129704027,7.813160047096466,32.442634885539405,9.205381939763258,3.9277015306351735,2.298199728566164,29.547640233325247,4.524496454283172,2.114847071300815,5.9463783356252415,35.3505760280766,36516,33965,16.227962972015696,15.094280927388354,3.0024846344971885,17.435476200769532,0.36527045502709876,4253356687,23170560,1642.23,8.946,40.482153,-87.017112,137.02039300219823
29260,"La Grande, OR Micro Area",64212,26192,40.1,25714,4065,11657,683,661,1160,134,1621,704,88,407,692,2794,1354,476,883,11657,1663,750,177,352,157,83,17561,3003,912,206,254,26192,23146,235,186,371,277,421,1556,982,260500,12345,688,La Grande,Micro,OR,26502.0,11394.0,846.0,198200.0,-0.011697230397705833,0.02308232403019133,0.1607565011820331,0.3143289606458123,5.859140430642532,5.67041262760573,9.951102341940466,1.1495238912241572,13.905807669211631,6.0392896971776615,0.7549112121472077,3.491464356180836,5.936347259157588,23.968430985673844,11.61533842326499,4.083383374796259,7.574847730977095,20.7000085785365,2.0588487604014754,1.5184009607960882,3.0196448485888308,24.91315984283355,2728,5971,10.415394013439219,22.797037263286498,5.573106520858647,15.80850898343315,0.21483454474061026,5275651492,4936782,2036.941,1.906,45.304081,-117.999149,12.858497128782817
29300,"LaGrange, GA-AL Micro Area",53959,104271,38.7,101686,17803,45744,607,3119,11103,691,5348,2759,338,1786,3571,9535,3660,1788,1439,45744,5649,2931,594,1321,459,821,71121,8312,3904,1227,609,104271,58032,39183,91,1879,8,2706,2372,1000,164500,48333,2589,LaGrange,Micro,GA-AL,103522.0,45368.0,808.0,124300.0,0.007235177063812523,0.008287779932992418,0.2376237623762376,0.3234111021721641,1.3269499825113675,6.818380552640783,24.272035676810074,1.5105806225953131,11.691150752011193,6.03139209513816,0.7388947184330186,3.9043371808324587,7.806488282616299,20.844263728576426,8.001049317943338,3.908709338929696,3.1457677509618747,18.756558237145853,2.7981811822315494,1.2985309548793285,2.8878104232249036,19.75787742017126,9246,20019,8.867278533820526,19.199010271312254,5.356588666128732,17.507818185394253,0.5475249652347152,2617346787,99746480,1010.563,38.512,32.970298,-85.24416,103.18109806117975
29340,"Lake Charles, LA Metro Area",67010,245973,37.3,242231,42556,107301,3098,11046,11622,1486,11344,6340,1171,4862,8819,26550,10654,5366,4943,107301,16095,6775,1442,4129,830,1904,163989,24925,9116,2122,1922,245973,169003,54213,612,3276,71,3380,15418,1070,198900,113347,6046,Lake Charles,Metro,LA,209821.0,93397.0,851.0,159600.0,0.17229924554739517,0.14886987804747476,0.2573443008225617,0.2462406015037594,2.8872051518625175,10.294405457544665,10.831213129420975,1.3848892368197874,10.572128871119562,5.908612221694113,1.09132254126243,4.531178646983719,8.218935517842331,24.74347862554869,9.929078014184398,5.0008853598754905,4.606667225841325,21.313874055227817,2.5479725258851267,1.3438830952181247,3.8480536062105664,23.224118690887803,21324,45545,8.669244185337414,18.516259914706083,5.3340626571501675,17.568354174321204,0.47504317194113277,7770588034,1785471501,3000.241,689.374,30.038451,-93.190093,81.98441391874853
29380,"Lake City, FL Micro Area",55070,70755,40.7,66013,11237,28139,668,2628,1499,600,3809,1981,169,940,2013,6745,3050,1476,2561,28139,3310,1651,437,598,251,306,49348,5548,2003,265,250,70755,51524,11658,116,660,29,1998,4770,915,186400,30031,1892,Lake City,Micro,FL,70898.0,26763.0,821.0,128800.0,-0.002016982143360885,0.051414265964204314,0.11449451887941535,0.4472049689440994,2.373929421798927,9.339351078574222,5.327126052809268,2.132271935747539,13.536373005437294,7.040051174526458,0.6005899285688902,3.340559366004478,7.153772344432993,23.970290344361917,10.839049006716657,5.245388961938946,9.101247379082412,17.63033512207257,1.979459113685632,1.5530047265361242,2.1251643626283805,16.345140633865608,5652,16322,7.98812804748781,23.068334393329092,6.30015650494489,17.022404677866483,0.4371405603516162,2065197086,10207202,797.377,3.941,30.221651,-82.623371,88.73468886110335
29420,"Lake Havasu City-Kingman, AZ Metro Area",55799,217420,53.2,212617,35787,75937,1093,6466,4406,1116,10585,4755,635,5070,6473,15940,10639,4439,4320,75937,10078,4835,890,2007,776,877,169454,15551,6814,1759,1100,217420,177142,2519,3567,2478,401,10654,20659,1047,253200,81599,5662,Lake Havasu City-Kingman,Metro,AZ,210998.0,74114.0,839.0,172100.0,0.030436307453151214,0.02459724208651537,0.24791418355184744,0.47123765252760025,1.4393510409945087,8.514953184876937,5.802178121337424,1.469639306267037,13.93918643085716,6.261769624820575,0.8362194977415489,6.676587170944336,8.524171352568576,20.991084714961087,14.01029801019266,5.845635197598009,5.688926346840144,19.638647826487745,2.1768044563256383,1.172024177936974,2.642980365302817,14.88545563987867,13882,75120,6.384877196210101,34.55063931561034,6.9388105246387815,16.83167385486579,0.3242230570243231,34530024142,333399390,13332.117,128.726,35.717705,-113.749689,16.307987696177584
29460,"Lakeland-Winter Haven, FL Metro Area",63644,760961,39.6,744172,109496,333548,3645,28413,19872,7524,46311,26507,4125,22403,37398,62557,46056,15885,12852,333548,49653,25329,7120,10817,6458,3509,527470,80742,29006,5503,4173,760961,455386,112450,2811,13475,306,86902,89631,1272,240000,348858,15310,Lakeland-Winter Haven,Metro,FL,705735.0,296493.0,1014.0,162400.0,0.07825316868229576,0.12497765545898216,0.25443786982248523,0.47783251231527096,1.092796239221941,8.518414141293007,5.957763200498879,2.2557472987396117,13.884358473143296,7.946982143499587,1.2367035629054888,6.716574526005252,11.212179356494417,18.755021765982708,13.807907707436412,4.7624329931524105,3.8531185916269926,22.48012280091621,2.988175614904002,2.134625301305959,3.2430115005936178,22.640908487686502,65450,160042,8.600966409579467,21.031564035476194,4.388605105802361,14.713802723026397,0.5927952423005743,4657106267,549837376,1798.119,212.293,27.953685,-81.693493,423.1983533904041
29470,"Lake of the Woods, VA Micro Area",94175,37208,42.0,36656,3688,17585,488,2044,1092,320,1942,1051,422,880,1852,3732,1320,918,1524,17585,3222,1512,315,973,566,275,26758,4908,2325,407,240,37208,28736,3876,24,346,0,787,3439,1145,337300,18259,674,Lake of the Woods,Micro,VA,,,,,,,,,2.7750924083025303,11.623542792152403,6.209837930054023,1.8197327267557577,11.043502985499005,5.976684674438442,2.3997725334091555,5.004264998578334,10.53170315609895,21.222632925789025,7.506397497867501,5.22035825988058,8.666477111174297,26.920671026442992,4.782485072504976,1.791299402900199,5.533124822291726,29.44913670677928,3032,7957,8.148785207482263,21.385185981509352,3.691330302864341,10.061108686163248,0.3836133214821087,881929772,7015339,340.515,2.709,38.249326,-78.011092,109.26978253527746
29540,"Lancaster, PA Metro Area",83703,555151,39.1,540613,47050,280073,6085,22428,40467,8717,33200,14710,3532,14588,27442,66775,21219,14647,6263,280073,52206,26576,6830,10980,4769,4394,377538,74352,32133,5770,4688,555151,460035,22176,987,13086,517,22231,36119,1289,279400,289633,9560,Lancaster,Metro,PA,543050.0,273736.0,1050.0,218700.0,0.022283399318663105,0.02315004237659643,0.2276190476190476,0.27754915409236397,2.172647845383168,8.007912222884748,14.44873300889411,3.1124028378315653,11.854052336355164,5.25220210445134,1.261099784698989,5.208642032612926,9.79815976548971,23.841998336148077,7.576239051961453,5.2297079689937975,2.2362027042949517,28.129094914540136,3.2716470348801923,2.4386499234128243,3.9204064654572197,30.975160116332663,47721,113812,8.596039636062981,20.501088892931833,3.3007288534110413,8.703083351676707,0.30531999213867866,2444751650,103368816,943.924,39.911,40.041992,-76.250198,588.1310359732352
29620,"Lansing-East Lansing, MI Metro Area",70886,470434,36.5,450299,59001,234123,2190,10923,27162,4380,23100,10994,2986,19446,21589,63726,18446,10336,18845,234123,45970,18424,6076,13267,6829,4282,308328,66735,31914,7956,8251,470434,359667,42210,1749,21182,73,8736,36817,1054,205400,247693,13570,Lansing-East Lansing,Metro,MI,547786.0,269560.0,884.0,153300.0,-0.141208428108787,-0.13146238314289954,0.19230769230769232,0.33985649054142203,0.9354057482605297,4.66549634166656,11.601594033905254,1.8708114965210594,9.866608577542573,4.695822281450349,1.2753979745689232,8.305890493458566,9.221221323834053,27.219025896644073,7.878764581010836,4.414773431059742,8.04918782007748,27.504346006159157,4.745796013206733,2.5952170440324105,5.66667948044404,37.25123894034924,58058,86858,12.341369883979473,18.463376371605793,5.478556115836943,13.102627365372784,0.3989123915400854,4399468439,41614911,1698.644,16.068,42.713659,-84.605372,276.94678814395485
29660,"Laramie, WY Micro Area",59881,37713,28.7,34974,7328,21183,664,1269,969,203,1860,550,265,1121,1683,8756,1888,1249,706,21183,5539,1467,319,1297,619,245,21380,6101,3599,509,1659,37713,32047,454,374,1414,45,795,2584,936,322100,22135,952,Laramie,Micro,WY,38664.0,21517.0,818.0,243500.0,-0.024596523898199874,-0.015522610029279174,0.14425427872860636,0.3227926078028747,3.1345890572628994,5.990652882028042,4.574422886276731,0.9583156304583864,8.780625973658122,2.596421658877402,1.2510031629136573,5.291979417457395,7.9450502761648485,41.33503280932824,8.912807439928244,5.896237548977954,3.3328612566680826,33.073691167445595,4.078742387763773,1.505924562148893,6.122834348298164,55.509822263797936,8911,5661,23.628457030732108,15.010739002465993,4.300880957759205,20.95270772573912,0.27111839943000304,11070062818,89554047,4274.175,34.577,41.665514,-105.721883,8.82345715839899
29700,"Laredo, TX Metro Area",62506,267731,29.8,264700,55716,113106,3671,7071,3404,3398,14370,17924,896,4245,10045,25285,10203,5152,7442,113106,14294,7809,2461,1902,864,676,152386,22416,7314,1503,679,267731,100976,1207,821,1227,4,20360,143136,997,178900,119744,6638,Laredo,Metro,TX,274847.0,111451.0,851.0,135000.0,-0.025890768318373496,0.01484957514961732,0.17156286721504113,0.3251851851851852,3.245627994978162,6.251657736990079,3.0095662475907554,3.0042614892224995,12.704896291973899,15.847081498771065,0.7921772496596113,3.75311654554135,8.881049634855799,22.35513589022687,9.020741605219882,4.555019185542765,6.579668629427263,19.541845702261597,1.361554647852457,2.175835057379803,1.6816084027372553,20.9415563109472,28980,30929,10.82429752251327,11.552267014279257,5.543492784607162,21.048734416320364,0.5660954025156897,8706187276,36554554,3361.478,14.114,27.760799,-99.340752,79.64681012340405
29720,"Lares, PR Micro Area",19323,27944,45.0,27615,15152,8641,587,622,1036,188,1080,122,63,130,524,2294,809,459,727,8641,1159,440,136,152,53,48,21020,3280,1075,10,112,27944,22728,588,15,0,0,2722,1891,493,102200,9941,1300,Lares,Micro,PR,,,,,,,,,6.793195232033329,7.198240944335146,11.98935308413378,2.1756741117926164,12.49855340817035,1.411873625737762,0.7290822821432704,1.50445550283532,6.064112949890059,26.547853257724803,9.36234232149057,5.3118851984724,8.413378081240596,18.504802684874434,1.1688461983566716,1.5738919106584888,1.7590556648536049,21.298763082778308,2377,6891,8.50629831090753,24.660034354423132,13.077155215773061,54.86873076226688,0.3239655074944785,159155345,485277,61.45,0.187,18.276925,-66.869587,454.7436940602115
29740,"Las Cruces, NM Metro Area",55663,221665,34.0,215850,47947,93662,3814,7988,4313,1449,9793,4701,997,3535,9632,27005,8641,4317,7477,93662,16391,5302,1020,4844,1791,2550,137719,24324,13927,2407,2584,221665,108334,3722,2603,2908,424,46999,56675,903,205400,100603,6941,Las Cruces,Metro,NM,217696.0,88633.0,765.0,153600.0,0.018231846244303983,0.05673958909209888,0.1803921568627451,0.3372395833333333,4.072089000875488,8.528538788409387,4.604855757938118,1.5470521663001005,10.455681065960581,5.019111272447738,1.06446584527343,3.7742093912152206,10.283786380816126,28.832397343639897,9.22572654865367,4.609126433345433,7.98296000512481,23.16094040272469,4.634750485789327,1.089022228865495,5.171787918259272,31.39871767875166,29278,41116,13.208219610673764,18.548710892563104,6.899396638271224,22.213110956682883,0.6502217946716694,9863137493,17594316,3808.179,6.793,32.349919,-106.834968,58.20761051410661
29780,"Las Vegas, NM Micro Area",47700,31212,47.8,30064,6471,12728,326,820,210,76,1171,768,85,409,940,4578,1077,555,1713,12728,1765,859,256,279,159,80,23190,3215,2233,246,363,31212,15804,423,869,107,0,6293,7716,775,171500,13442,714,Las Vegas,Micro,NM,32046.0,11885.0,648.0,124600.0,-0.02602508893465643,0.07092974337400085,0.19598765432098766,0.37640449438202245,2.561282212445003,6.442489000628536,1.6499057196731615,0.5971087366436203,9.200188560653677,6.033940917661848,0.6678189817724701,3.2133878064110624,7.385292269013199,35.96794468887492,8.461659333752356,4.3604651162790695,13.458516656191074,20.615964802011312,1.8777498428661217,2.011313639220616,2.1920175989943433,26.119016817593792,2398,8770,7.682942458028963,28.098167371523775,5.311709567028716,21.52408195848856,0.6408802808174756,17217628893,57473567,6647.764,22.191,35.644067,-104.863027,4.695112522045006
29820,"Las Vegas-Henderson-North Las Vegas, NV Metro Area",73845,2293764,38.3,2270530,299896,1072756,4043,78999,41529,18260,122067,78783,18189,66408,136154,177144,244682,48160,38338,1072756,170864,81681,22461,34784,20447,11663,1592547,286282,105096,27441,16083,2293764,1080706,278121,24855,240068,18468,295637,355909,1518,400800,1158776,86020,Las Vegas-Henderson-North Las Vegas,Metro,NV,2228866.0,1044351.0,1181.0,285100.0,0.02911704875932425,0.02719871001224684,0.2853513971210838,0.4058225184145914,0.37687973779685224,7.364116350782471,3.871243787030788,1.7021578066214498,11.378822397637487,7.343981296772053,1.6955393397939513,6.190410494091854,12.691982146918779,16.51298151676616,22.808728173042145,4.489371301582093,3.573785651163918,23.541700069726947,2.993224927196865,2.093765963555552,3.242489438418429,27.308581787539083,202721,411099,8.83791880943288,17.922462816575724,7.423350155681513,13.20819368165142,0.7114923479193465,20439308559,438384090,7891.661,169.261,36.21413,-115.014398,290.65668178093307
