,cbsa_code,cbsa_name,city,state,cluster_k6,centroid_lat,centroid_lon,MedianHomeValue_B25077,MedianGrossRent_B25064,MedianHouseholdIncome_B19013,affordability_score,job_growth_score,safety_score,education_score,health_score,walkability_score,diversity_score,urban_score,weather_warmth_score,weather_mildness_score
543,33020,"Mexico, MO Micro Area",Mexico,MO,2,39.214481,-91.843418,121600,698,56232,71.95450428596041,36.61428955988572,99.9581205709502,4.235661311454296,19.584594704402072,16.78310337514051,15.651995263591818,9.651433449374984,35.92186088575096,48.90456546993109
544,33060,"Miami, OK Micro Area",Miami,OK,2,36.835764,-94.802681,114300,764,48656,66.03382732584747,41.906154341289806,100.0,0.2839425515566118,7.109986745906057,24.88828006572104,81.37567976898335,19.387014694332937,52.104460908147985,60.33333736329061
545,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Miami-Fort Lauderdale-West Palm Beach,FL,4,26.101828,-80.478755,405600,1770,73481,26.095133318651726,47.694413762265185,81.79734493947977,71.14894640224924,72.05375119268916,100.0,100.0,100.0,100.0,67.02196758264795
546,33140,"Michigan City-La Porte, IN Metro Area",Michigan City-La Porte,IN,1,41.549013,-86.744739,180700,926,70452,69.63891110536686,54.205626124446674,82.69124814062543,23.416949921194647,33.874385532455975,28.957757098560915,45.567333587108045,40.58450695791475,24.714868164362564,22.750187018285615
547,33180,"Middlesborough, KY Micro Area",Middlesborough,KY,2,36.728928,-83.680718,83000,617,32403,66.66666666666666,9.659410998158465,70.9765653167522,0.0,43.340545006532,0.0,1.0435589587779415,7.31556942578956,48.08204691343246,59.74843994187373
548,33220,"Midland, MI Metro Area",Midland,MI,0,43.648203,-84.379414,184300,974,77538,72.57573504431176,44.980448601369694,88.02288601312029,73.67355148007164,61.5462017487488,11.023966494485055,10.10032765046108,25.370280601352444,17.767813246900875,41.24566178727907
549,33260,"Midland, TX Metro Area",Midland,TX,0,32.092359,-101.994539,290300,1377,93442,58.88008429480534,49.66928022923322,46.19527318855195,53.808928994566735,78.61650624338783,48.42457909045431,89.69569770244546,44.66882398236865,84.36948791735378,83.53922664801134
550,33300,"Milledgeville, GA Micro Area",Milledgeville,GA,5,33.05949,-83.255457,164700,865,55413,62.53114638336854,12.855371855659346,53.77302565641084,31.724394553732594,42.62808917927972,2.951306974363337,82.89709176255573,22.005366284397642,78.24963544722038,82.7925970105236
551,33340,"Milwaukee-Waukesha, WI Metro Area",Milwaukee-Waukesha,WI,0,42.912643,-87.862312,283800,1105,76404,57.80534151637806,48.974780859925325,23.123215113851526,82.04694636396586,64.6324998050896,100.0,75.30302767426572,100.0,18.82737595384263,40.373590294573624
552,33380,"Minden, LA Micro Area",Minden,LA,2,32.732152,-93.339825,105600,777,37396,65.11242603550295,14.933289090233629,57.35279182340972,0.0,3.832722862893205,7.406202871444326,71.83156402866732,10.331246694073922,83.16534548242979,77.6481347041793
553,33420,"Mineral Wells, TX Micro Area",Mineral Wells,TX,2,32.752204,-98.317967,167300,1024,64972,62.97412429050749,22.894671468295805,45.13797261720507,13.010400333607189,37.65610487952568,22.70582095687722,37.26961989993132,19.251614920940483,83.01043865525214,81.74342456068284
554,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Minneapolis-St. Paul-Bloomington,MN-WI,4,45.096664,-93.275361,354400,1396,98180,52.86297603795667,55.311857174242576,68.19379569999265,100.0,87.0728767258675,89.61012759829124,61.13961542510737,91.85913888705349,9.879957527103004,31.32032266519436
555,33500,"Minot, ND Metro Area",Minot,ND,0,48.320242,-101.19801,247900,993,79195,67.41859570360035,43.746629232896126,64.92548043340491,47.645111414065305,84.01474518572115,44.029715227622695,33.55939074500264,24.832867010036928,0.0,28.861270968531898
556,33540,"Missoula, MT Metro Area",Missoula,MT,0,47.069545,-114.262668,417300,1118,70888,41.50645578741759,57.70617414476256,16.040937346850335,100.0,82.85862139074983,100.0,19.952681727941876,42.51272936465509,7.39525200258795,26.08703566174449
557,33580,"Mitchell, SD Micro Area",Mitchell,SD,1,43.826091,-98.021652,187200,745,64723,72.0433651280897,91.01338994590914,60.518549391810154,31.278100846011334,59.322630133676384,41.54021780266229,9.580783716457805,24.012143176634165,16.16814206844576,36.384591576505144
558,33620,"Moberly, MO Micro Area",Moberly,MO,1,39.439249,-92.492959,141900,742,55310,69.32003477994704,46.983705630731464,58.7076801173998,7.584005320572235,30.42445615781099,20.696442626647404,16.34239065742648,14.81741302510801,41.16184252172813,45.05421984339856
559,33660,"Mobile, AL Metro Area",Mobile,AL,5,30.684572,-88.196568,176600,1021,58119,57.29325741018969,34.78592745653189,34.01093617331345,35.231906446854964,40.85893670632311,25.73859242146663,83.56443885045184,49.94021549052315,91.75647823304658,79.74906604619285
560,33700,"Modesto, CA Metro Area",Modesto,CA,5,37.562316,-121.002831,426600,1528,79661,30.88588627103899,36.762748518595764,30.404363441982497,14.590864498238691,61.48153666517388,100.0,100.0,73.01772852233589,74.67645128524467,91.96801464532619
561,33740,"Monroe, LA Metro Area",Monroe,LA,2,32.67396,-92.058318,163000,897,49203,56.90727630986027,68.0059154664585,15.15449690306945,30.819847124820406,12.710989117219864,16.078625556038293,79.79248807545295,18.216309490572666,84.94057776184147,79.16569115965827
562,33780,"Monroe, MI Metro Area",Monroe,MI,1,41.916097,-83.487106,215700,1017,75272,66.46281968193622,49.579876427725125,54.331529612195354,29.255996604773948,43.75382316206549,7.808653778119125,9.514327232762684,32.6732087242483,23.251514981761723,44.47342955820811
563,33860,"Montgomery, AL Metro Area",Montgomery,AL,5,32.365631,-86.404585,181400,1063,62746,58.57444045553791,52.615687567101546,30.776211704232416,53.37861396572152,39.26536743014851,67.6849665197923,87.38671149586094,27.164408021550972,87.8321718691578,79.82625358768253
564,33900,"Monticello, IN Micro Area",Monticello,IN,1,40.75095,-86.864293,163000,853,66143,70.94980149155194,45.93791124778879,82.84460373017228,11.777160603340414,31.74781207085688,14.971638233530596,19.223983007906366,15.732660452864835,24.781994459908947,34.96572802435688
565,33910,"Monticello, NY Micro Area",Monticello,NY,1,41.719993,-74.771577,234800,999,69826,61.531192196448224,31.83164015372406,88.90051672819314,50.80001160970239,63.253422505347366,14.776552724803825,66.5760305504649,16.75099186789389,7.846547240089268,33.86329415805863
566,33940,"Montrose, CO Micro Area",Montrose,CO,1,38.407507,-108.266282,357900,1120,66072,43.16962867784044,20.663704473121342,46.264715712443305,45.92802085174804,59.19650445539192,17.467148649379848,38.2053290441441,10.786476756207401,7.523308304008253,43.80143630336474
567,33980,"Morehead City, NC Micro Area",Morehead City,NC,3,34.858343,-76.53586,304200,1062,70235,53.21995231789823,44.03678722995454,68.6964943937808,59.902995157754454,53.42810963178569,19.391722342031578,23.515330992520248,21.324274240872853,77.49782098987241,81.65666444160937
568,34020,"Morgan City, LA Micro Area",Morgan City,LA,2,29.629349,-91.463804,128000,839,51768,64.14675802279908,39.016358825997784,97.82098611967729,0.0,6.998063624760676,31.141269688869563,91.19885728499425,30.108299890319998,96.0980002789321,79.50272872605892
569,34060,"Morgantown, WV Metro Area",Morgantown,WV,0,39.525155,-79.801912,226800,926,62394,59.717406745924684,48.317958682204036,78.49085865845913,84.42586244784793,54.5387205290988,28.590976018675768,18.918171020171858,38.95878837936606,40.34909802081229,57.1901889137068
570,34100,"Morristown, TN Metro Area",Morristown,TN,2,36.115484,-83.376546,198000,853,58130,62.04034356190945,11.268924901072204,52.197983827719064,19.34010805990767,23.49015056201294,5.8501337319423365,23.979829510425265,27.520553054477865,56.86629681856048,64.44471200269795
571,34140,"Moscow, ID Micro Area",Moscow,ID,0,46.81892,-116.730974,342500,905,65179,52.36087459020828,33.05827099646317,86.03515355318098,100.0,85.54253831267152,20.300722090307765,17.33490012361568,26.466380888186094,13.113379401823781,54.00136327568434
572,34180,"Moses Lake, WA Micro Area",Moses Lake,WA,5,47.213633,-119.467788,275700,1059,71115,56.492169063950854,50.197173222505604,49.60084917784086,11.252914436368489,58.435103489931805,28.001608804630035,88.74690970375042,10.695305383932446,30.314233658992787,54.766335530161875
573,34220,"Moultrie, GA Micro Area",Moultrie,GA,2,31.189707,-83.769773,121400,779,49691,65.58701053894954,64.42627400497337,100.0,2.7811987841319485,26.6220392178386,4.341531526423391,92.94822305703241,12.955294327554586,87.53371805407265,83.92419310692149
574,34260,"Mountain Home, AR Micro Area",Mountain Home,AR,2,36.280268,-92.329949,165400,866,48427,57.35464363886558,33.49023954602173,99.12343001127044,13.257973464852578,20.0802512532986,12.600741295161344,2.7155215202466843,6.954982207157125,55.998818601443176,59.410383786410364
575,34300,"Mountain Home, ID Micro Area",Mountain Home,ID,5,43.394698,-115.471205,278300,1111,58976,45.39256616309602,52.98251798060788,84.42945611204163,21.681970790728887,63.569376741046554,31.853373757272927,58.485304421649715,15.236384504128758,32.904275844081766,56.05090115469383
576,34340,"Mount Airy, NC Micro Area",Mount Airy,NC,2,36.415416,-80.686463,166400,741,56095,67.76814352134768,45.26777055473936,89.78113750283674,15.498205179514246,23.97705677460384,7.635125839356818,25.343854147420917,11.147496660024478,46.564992717010924,61.78606663231581
577,34380,"Mount Pleasant, MI Micro Area",Mount Pleasant,MI,5,43.645233,-84.839424,165100,863,53759,61.37312710604438,10.872074107402357,70.33202323933742,54.63893561238679,45.91432975727059,24.563401729775542,28.181252672126437,36.65573173392547,16.45110519704373,39.11761342919045
578,34420,"Mount Pleasant, TX Micro Area",Mount Pleasant,TX,2,33.132104,-94.903503,145200,811,56163,66.92668216436563,86.53714026041374,84.46784020052016,5.2913844634341825,31.209411237214916,6.640648963916552,92.07694541425629,11.849860751274433,79.82039069515663,77.642885224096
579,34460,"Mount Sterling, KY Micro Area",Mount Sterling,KY,2,38.039616,-83.747734,134400,737,55186,70.0652452028171,56.37295317749121,86.54779203857277,9.861849506678496,43.340545006532,0.0,0.0,5.248492136689399,39.43308230177799,54.374874788084135
580,34500,"Mount Vernon, IL Micro Area",Mount Vernon,IL,1,38.30078,-88.92421,118400,862,61102,70.86757334802742,27.721015124876068,83.56683536956042,11.969217325868934,46.617189228867694,5.468745006771002,29.06676288003729,15.196098920810119,41.692656596426765,53.44681366081834
581,34540,"Mount Vernon, OH Micro Area",Mount Vernon,OH,1,40.40362,-82.422393,218300,925,73988,68.92979317666277,61.94709297592204,90.65930950894584,32.46891206368665,48.000133800448545,9.83630078459731,0.0,22.04331225136,22.20537755654562,45.46495026906345
582,34580,"Mount Vernon-Anacortes, WA Metro Area",Mount Vernon-Anacortes,WA,3,48.493292,-121.81577,486200,1439,85474,33.36133551894429,49.57862268752088,75.02516534515144,48.909738355516566,64.23681996229071,24.76656126274911,52.45487218075872,27.12396411527769,26.101800654602293,61.63997878763643
583,34620,"Muncie, IN Metro Area",Muncie,IN,5,40.227543,-85.399262,127600,874,56932,66.5529995368123,33.4289524180769,39.64261132252227,37.086369289068934,33.199982606619905,37.198355210844355,24.848172951539556,58.57918469217081,39.013801177325746,53.062956685148094
584,34660,"Murray, KY Micro Area",Murray,KY,5,36.620978,-88.274086,181200,828,51854,59.949320101773765,37.80579355689932,82.46752845771056,59.85128947419154,43.340545006532,15.15449172960773,14.711127183532948,18.394902848215246,58.328617298780564,59.265251492871116
585,34680,"Murrells Inlet, SC Micro Area",Murrells Inlet,SC,3,33.417531,-79.296333,262300,1166,66734,50.27077064782124,38.484189416916585,76.23216672667182,60.43188702230883,50.65279917196368,4.243437086089787,68.94066317393116,13.537751261678945,82.96190119102916,82.28166723938851
586,34700,"Muscatine, IA Micro Area",Muscatine,IA,1,41.483776,-91.118699,172400,966,69512,68.11040641678522,50.139041499310764,97.81088962842558,26.870071242184906,58.04922963473249,81.80633579606817,37.67062601529378,25.997670757237756,25.313841236988328,28.413888733205336
587,34740,"Muskegon-Norton Shores, MI Metro Area",Muskegon-Norton Shores,MI,1,43.428739,-86.420908,180900,960,63495,63.225816619450484,35.642649252900235,99.40862670989878,22.515813708966633,31.045148791280283,21.538836612418887,50.442568701681665,54.0860483413985,14.173974811146293,42.83139340627312
588,34780,"Muskogee, OK Micro Area",Muskogee,OK,2,35.617551,-95.383911,138800,824,51999,63.95340921542307,31.789475091982702,14.291703237317648,14.220735677705134,7.789713401531158,25.503657941073538,98.51201405271682,25.26887628163127,66.12559434211092,70.13385793737046
589,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area",Myrtle Beach-Conway-North Myrtle Beach,SC,3,33.909269,-78.976675,260500,1181,64623,48.30423795321291,14.642405904659782,57.63695275496979,40.19467757661111,51.941797194056704,25.416850096786327,49.41701289222717,40.9452518590027,78.62864083957756,83.35831453884042
590,34860,"Nacogdoches, TX Micro Area",Nacogdoches,TX,5,31.62056,-94.62025,158200,923,51528,57.99424061564602,35.4893403459923,75.24659179263244,39.883176872336726,49.3614555074161,10.51683826535964,77.62598979391198,16.156666067134392,85.46622824924833,81.13066491447213
591,34880,"Nantucket, MA Micro Area",Nantucket,MA,4,41.293392,-70.102164,1387000,2070,119750,33.33333333333333,84.16850326387195,49.402950315284514,100.0,89.70811845777604,100.0,67.61753626638748,47.57634965255291,29.00372189880811,58.265504123105096
592,34900,"Napa, CA Metro Area",Napa,CA,4,38.5071,-122.325904,838800,2141,108970,33.33333333333333,32.44089190511537,58.404525899562245,81.11482645693545,79.60423908656846,59.23830871937691,90.96167262221809,54.578662129748686,53.30137435101874,82.76493301620755
593,34940,"Naples-Marco Island, FL Metro Area",Naples-Marco Island,FL,3,26.118786,-81.400955,486800,1752,86173,28.151523168377974,55.8194864021114,100.0,84.63078397330754,67.6405315194437,31.17987268941225,69.6189949052039,45.58025761684941,100.0,71.35123516587151
594,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Nashville-Davidson--Murfreesboro--Franklin,TN,4,36.091577,-86.72298,376800,1434,82499,41.049624997938324,75.84978944441632,80.375262530171,85.76688231557118,62.91031385202059,44.53850367276632,65.55643550291052,54.46160688318658,66.3021881077542,68.84063713829536
595,35020,"Natchez, MS-LA Micro Area",Natchez,MS-LA,2,31.542918,-91.382533,99600,721,38706,66.66666666666666,49.55453495300898,95.29265572261639,13.267232535791676,11.912749250683596,8.810569952693625,81.8790556167103,7.545267518623102,79.29887105496668,80.57810727936057
596,35060,"Natchitoches, LA Micro Area",Natchitoches,LA,2,31.732509,-93.082546,163000,767,46798,61.22950790573057,63.45804380182206,19.89683206907415,36.82234038380053,17.768289762341407,6.630825486564273,88.27725270244711,10.206563289883084,88.1967192774086,78.25929439053326
597,35100,"New Bern, NC Micro Area",New Bern,NC,2,35.116829,-77.08132,198700,1068,63380,57.31141881382172,47.58856045505381,76.36982326622707,35.72321011656357,43.76494639763465,14.453665874397394,71.89989493981523,17.76515747068026,73.39175731074263,78.57328133090613
598,35140,"Newberry, SC Micro Area",Newberry,SC,2,34.289881,-81.599676,158200,854,59670,66.63125624510654,43.8993332531868,65.10275671587249,29.49929762844186,38.76734398278448,4.243437086089787,79.94552267652418,4.747067245891612,70.59827083425297,76.90289008012385
599,35220,"New Castle, IN Micro Area",New Castle,IN,1,39.929591,-85.397363,140200,807,60144,70.41780013278954,60.697902285014905,93.84824724959984,6.214468501884568,29.45377224981137,16.287769704987486,2.5117819814220277,31.091055794593167,26.798881358054796,36.42573272946176
600,35300,"New Haven, CT Metro Area",New Haven,CT,4,41.290167,-72.837024,328300,1463,86266,46.92150742127074,10.612787113759804,23.34050493166123,89.88286981864977,78.1613375488873,97.09165229537915,83.86772398134715,89.9573757338619,35.43855157289456,53.63185836462981
601,35340,"New Iberia, LA Micro Area",New Iberia,LA,2,29.606013,-91.842706,156000,891,57811,64.01524222882941,30.865707946102965,78.81202533560315,0.0,8.582127453236307,7.406202871444326,87.24279777288666,17.703805572744628,96.0980002789321,79.50272872605892
602,35380,"New Orleans-Metairie, LA Metro Area",New Orleans-Metairie,LA,5,29.282447,-89.576068,248000,1182,62271,47.658950326663,5.485478979103978,87.99014123755381,62.34652176030073,42.64404793793211,80.81218039918525,100.0,87.26374134665045,100.0,78.27899462258046
603,35420,"New Philadelphia-Dover, OH Micro Area",New Philadelphia-Dover,OH,1,40.447439,-81.471166,176800,876,64494,67.62693800015464,38.288367150313874,89.02000836948237,16.152313063353553,34.75086568782876,33.43746236395823,0.0,45.57563562013775,32.52940133663555,51.885098127522596
